sale_id,date_id,product_id,customer_id,salesperson_id,location_id,units_sold,unit_price,revenue,discount_type,payment_method,delivery_status,return_status,return_amount
5132,926,P003,C0824,SP01,L02,19,373.96,1448.93952,Bulk Purchase,Installment,Pending,No Returns,437.46
5133,926,P003,C0292,SP01,L03,13,18.92,178.17408,No Discount,Installment,Delivered,No Returns,306.9
5134,926,P003,C1956,SP02,L06,21,338.05,4471.487999999999,Promotional,Credit Card,Delivered,Partially Returned,473.55
5135,926,P003,C0117,SP02,L11,34,301.13,2642.016,No Discount,Credit Card,Cancelled,No Returns,226.08
5136,926,P004,C0236,SP06,L02,41,96.94,1606.77888,No Discount,Installment,Pending,Returned,286.63
5137,926,P006,C0670,SP03,L10,49,194.75,6433.812,Bulk Purchase,Credit Card,Pending,No Returns,143.31
5138,927,P001,C0756,SP03,L06,41,270.59,3389.664,Bulk Purchase,Online Payment,Cancelled,Returned,250.67
5139,927,P001,C0770,SP04,L11,34,179.63,3091.488,Promotional,Credit Card,Cancelled,Returned,167.95
5140,927,P003,C1204,SP05,L03,10,352.26,205.75296,Promotional,Installment,Delivered,No Returns,273.96
5141,928,P001,C0638,SP06,L06,22,469.63,3352.2624,No Discount,Cash,Delivered,No Returns,334.3
5142,928,P003,C1415,SP05,L05,35,326.84,405.52512,No Discount,Cash,Pending,No Returns,110.89
5143,928,P005,C0589,SP05,L03,2,370.98,1329.79968,Promotional,Installment,Pending,Partially Returned,375.39
5144,928,P006,C0331,SP01,L10,49,300.14,978.7008,No Discount,Installment,Cancelled,Returned,460.95
5145,928,P006,C0569,SP02,L03,3,297.81,840.8448,Bulk Purchase,Online Payment,Cancelled,No Returns,387.36
5146,929,P003,C1613,SP03,L08,3,134.2,5472.6975,No Discount,Credit Card,Pending,Partially Returned,130.11
5147,929,P003,C1837,SP06,L11,26,106.25,1384.512,No Discount,Cash,Pending,Partially Returned,331.26
5148,929,P003,C1510,SP06,L06,32,344.55,7112.52,Promotional,Credit Card,Pending,Returned,450.01
5149,929,P004,C0091,SP02,L11,15,194.66,2383.104,No Discount,Online Payment,Delivered,Returned,203.48
5150,929,P004,C0088,SP06,L05,17,23.16,3088.1032,Seasonal,Online Payment,Delivered,Partially Returned,436.44
5151,929,P005,C0047,SP05,L06,12,31.13,792.5376,Bulk Purchase,Installment,Delivered,No Returns,95.8
5152,929,P006,C0834,SP01,L06,17,181.01,772.1855999999999,Bulk Purchase,Cash,Pending,Returned,319.18
5153,929,P006,C0262,SP02,L09,8,174.49,1970.29888,No Discount,Installment,Delivered,No Returns,431.69
5154,929,P006,C1063,SP04,L10,13,13.95,4291.2128,Bulk Purchase,Installment,Pending,Partially Returned,47.7
5155,929,P006,C1211,SP05,L05,18,180.34,650.11128,No Discount,Cash,Cancelled,No Returns,486.31
5156,929,P006,C0785,SP06,L10,1,484.79,5519.673599999999,No Discount,Cash,Pending,Partially Returned,296.73
5157,930,P002,C1377,SP04,L04,4,323.9,1578.94272,Seasonal,Cash,Pending,No Returns,417.02
5158,930,P003,C1593,SP05,L01,17,249.29,3353.826,Seasonal,Credit Card,Pending,No Returns,238.43
5159,930,P003,C2079,SP05,L11,30,356.56,2778.048,Seasonal,Cash,Delivered,No Returns,453.14
5160,930,P004,C0287,SP03,L08,6,275.65,3228.3,Seasonal,Installment,Cancelled,No Returns,104.45
5161,930,P004,C0294,SP03,L11,15,44.79,3781.2864,Seasonal,Cash,Delivered,Partially Returned,419.05
5162,930,P005,C2076,SP03,L12,35,356.04,2902.4304,Promotional,Credit Card,Pending,Returned,9.52
5163,931,P005,C0382,SP03,L04,5,372.83,1975.2336,Bulk Purchase,Online Payment,Delivered,Returned,205.37
5164,931,P005,C0725,SP06,L06,46,437.95,1411.2576,Seasonal,Cash,Cancelled,Partially Returned,127.15
5165,931,P006,C0982,SP01,L11,1,103.14,333.552,No Discount,Credit Card,Pending,No Returns,193.35
5166,931,P006,C1591,SP06,L06,5,338.47,3507.744,Bulk Purchase,Online Payment,Cancelled,Returned,31.49
5167,932,P002,C1212,SP01,L04,41,460.0,619.3584,Promotional,Cash,Pending,Partially Returned,17.62
5168,932,P006,C0130,SP03,L08,11,69.35,5027.4,Promotional,Online Payment,Cancelled,No Returns,170.14
5169,933,P001,C0010,SP03,L03,14,471.3,1475.1072,Promotional,Installment,Delivered,No Returns,354.32
5170,933,P002,C0818,SP01,L05,7,372.36,502.0142400000001,Seasonal,Installment,Delivered,Partially Returned,260.82
5171,933,P003,C0509,SP01,L09,2,20.24,461.80992,Promotional,Cash,Cancelled,Returned,272.36
5172,933,P004,C1082,SP04,L09,34,305.23,5922.963200000001,No Discount,Online Payment,Pending,Partially Returned,161.98
5173,933,P004,C0076,SP06,L08,35,291.82,972.702,No Discount,Cash,Cancelled,Partially Returned,345.55
5174,933,P006,C1200,SP02,L09,17,95.21,449.8278400000002,Bulk Purchase,Installment,Pending,Partially Returned,336.94
5175,933,P006,C1694,SP05,L12,40,453.88,1851.89568,No Discount,Cash,Delivered,Returned,441.1
5176,934,P001,C1296,SP01,L12,3,88.59,1752.1968,No Discount,Credit Card,Delivered,Partially Returned,246.61
5177,934,P001,C0289,SP01,L12,43,267.63,2094.79168,No Discount,Installment,Cancelled,Partially Returned,10.43
5178,934,P006,C1817,SP04,L07,9,193.03,1172.3355,Seasonal,Credit Card,Pending,Returned,332.18
5179,934,P006,C1512,SP05,L12,16,375.9,861.0024000000001,Bulk Purchase,Credit Card,Pending,No Returns,16.87
5180,935,P001,C1789,SP02,L02,15,168.48,841.6396800000001,Promotional,Cash,Cancelled,Returned,75.92
5181,935,P002,C2034,SP05,L11,48,362.24,1001.088,Seasonal,Installment,Pending,Returned,492.13
5182,935,P005,C1103,SP03,L07,31,143.17,1478.652,Promotional,Online Payment,Pending,Partially Returned,307.16
5183,935,P005,C1852,SP05,L11,25,256.66,3462.336,No Discount,Cash,Delivered,Returned,364.66
5184,935,P006,C2050,SP05,L04,48,192.37,1374.71904,Promotional,Cash,Delivered,No Returns,108.5
5185,936,P001,C0198,SP01,L08,18,88.58,1591.344,Bulk Purchase,Installment,Delivered,No Returns,418.79
5186,936,P001,C0413,SP01,L05,13,496.03,225.7164,Bulk Purchase,Cash,Cancelled,No Returns,425.6
5187,936,P004,C0264,SP06,L09,31,224.43,883.8192,No Discount,Credit Card,Delivered,Partially Returned,480.03
5188,936,P005,C2148,SP01,L01,16,165.97,1426.8128,Seasonal,Installment,Cancelled,Returned,11.47
5189,936,P005,C1581,SP01,L05,20,447.97,995.01584,Seasonal,Installment,Cancelled,Returned,461.1
5190,936,P005,C1990,SP03,L08,38,270.67,3628.4625,Promotional,Credit Card,Cancelled,Partially Returned,283.7
5191,936,P005,C2070,SP03,L07,19,491.96,627.6816,Bulk Purchase,Installment,Pending,Partially Returned,316.67
5192,936,P005,C2110,SP03,L06,33,179.18,4350.599999999999,Seasonal,Credit Card,Delivered,Returned,322.32
5193,937,P004,C1321,SP03,L08,45,336.93,915.0120000000002,No Discount,Installment,Pending,Returned,185.94
5194,937,P005,C0130,SP03,L05,47,374.64,98.97888000000002,Promotional,Installment,Delivered,Returned,434.54
5195,937,P005,C0857,SP05,L06,42,339.12,3817.3056,Seasonal,Installment,Pending,Returned,378.43
5196,937,P006,C0568,SP06,L09,3,268.68,4499.5104,Bulk Purchase,Credit Card,Delivered,Returned,48.81
5197,938,P001,C1007,SP06,L09,49,278.83,838.3584000000002,No Discount,Credit Card,Pending,Returned,389.71
5198,938,P001,C2068,SP06,L10,39,74.67,4760.867999999999,Bulk Purchase,Credit Card,Delivered,Returned,238.94
5199,938,P002,C0904,SP03,L01,19,253.81,3686.55,Promotional,Credit Card,Delivered,Returned,123.04
5200,938,P002,C0674,SP06,L02,32,21.88,1530.43968,Bulk Purchase,Cash,Pending,Returned,336.48
5201,938,P004,C1522,SP02,L03,10,72.59,1480.113,Promotional,Credit Card,Pending,Partially Returned,116.28
5202,938,P004,C1210,SP04,L10,34,459.44,10017.28,Promotional,Online Payment,Delivered,Partially Returned,164.86
5203,938,P005,C0549,SP04,L12,22,349.17,1450.89152,Promotional,Installment,Pending,Returned,497.04
5204,938,P006,C0062,SP01,L04,21,155.17,938.42496,Bulk Purchase,Installment,Pending,Returned,385.69
5205,939,P001,C1878,SP02,L05,23,56.93,1353.0608,Seasonal,Installment,Pending,Returned,452.3
5206,939,P001,C1088,SP04,L04,18,100.29,273.76704,No Discount,Installment,Delivered,Partially Returned,228.15
5207,939,P001,C0662,SP05,L12,18,87.1,2361.776,No Discount,Online Payment,Delivered,Partially Returned,376.53
5208,939,P002,C1762,SP01,L11,13,21.41,545.9327999999999,Promotional,Cash,Cancelled,No Returns,362.93
5209,939,P002,C0277,SP02,L11,24,22.47,3364.352,Bulk Purchase,Online Payment,Delivered,Returned,207.15
5210,939,P002,C0010,SP04,L08,38,141.48,6343.852500000001,Seasonal,Credit Card,Delivered,Returned,225.94
5211,939,P005,C1072,SP06,L12,38,361.47,1057.57952,No Discount,Installment,Cancelled,No Returns,348.91
5212,939,P006,C0299,SP02,L02,25,214.72,1570.84032,Bulk Purchase,Cash,Pending,No Returns,222.6
5213,940,P001,C0838,SP05,L04,43,373.79,1320.50304,Bulk Purchase,Installment,Pending,Returned,493.12
5214,940,P002,C1871,SP06,L12,40,229.02,2831.94432,Promotional,Cash,Delivered,No Returns,193.23
5215,940,P003,C0463,SP03,L03,37,244.82,1135.2474,Seasonal,Credit Card,Pending,No Returns,314.32
5216,940,P003,C0893,SP03,L05,41,248.36,1027.026,Seasonal,Cash,Cancelled,Returned,429.04
5217,940,P003,C1097,SP06,L11,1,42.88,1274.368,No Discount,Installment,Delivered,Returned,216.7
5218,940,P004,C1833,SP05,L10,42,191.37,3276.9408,Promotional,Cash,Cancelled,Returned,372.04
5219,940,P006,C2088,SP04,L02,15,151.6,1672.09728,No Discount,Cash,Cancelled,No Returns,487.74
5220,941,P002,C0429,SP03,L12,10,102.19,896.1856,Seasonal,Online Payment,Pending,No Returns,312.28
5221,941,P004,C0210,SP03,L03,41,426.44,2357.21664,No Discount,Cash,Cancelled,No Returns,377.27
5222,941,P004,C0034,SP05,L06,8,474.33,3901.651199999999,Bulk Purchase,Cash,Delivered,Partially Returned,83.13
5223,941,P005,C1748,SP06,L11,49,486.91,2617.2672,Bulk Purchase,Cash,Delivered,No Returns,469.58
5224,942,P001,C0839,SP04,L05,6,406.32,2124.9501,No Discount,Credit Card,Cancelled,Returned,314.68
5225,942,P002,C1443,SP04,L10,5,102.75,8187.48,Seasonal,Credit Card,Pending,Returned,314.52
5226,942,P004,C1868,SP01,L07,26,355.15,1433.6448,Seasonal,Installment,Delivered,Returned,29.4
5227,942,P005,C0606,SP03,L07,17,31.79,1280.0088,Bulk Purchase,Installment,Delivered,No Returns,187.19
5228,943,P002,C0368,SP02,L09,1,188.14,779.1168000000001,Bulk Purchase,Cash,Pending,Returned,138.09
5229,943,P003,C0419,SP03,L11,25,288.83,700.9536,Promotional,Installment,Delivered,No Returns,331.82
5230,943,P003,C0526,SP04,L11,33,183.47,488.8064000000001,No Discount,Installment,Delivered,No Returns,433.85
5231,943,P004,C0289,SP03,L01,48,284.1,951.8432,Seasonal,Installment,Cancelled,Partially Returned,96.94
5232,943,P004,C0912,SP05,L09,45,358.24,4128.7488,Promotional,Credit Card,Cancelled,Returned,154.55
5233,943,P004,C1450,SP06,L06,48,186.56,2558.649599999999,Seasonal,Cash,Cancelled,No Returns,92.35
5234,943,P005,C0870,SP02,L02,25,320.57,295.16032,No Discount,Installment,Cancelled,No Returns,100.02
5235,943,P006,C0005,SP01,L07,22,305.83,1047.3435,Bulk Purchase,Credit Card,Pending,No Returns,354.3
5236,943,P006,C0740,SP05,L05,11,455.36,687.4212799999999,Bulk Purchase,Installment,Pending,Partially Returned,391.97
5237,944,P001,C0419,SP04,L02,19,397.83,1019.5248,Seasonal,Credit Card,Cancelled,Partially Returned,157.44
5238,944,P005,C0084,SP04,L02,41,140.24,1824.39936,Seasonal,Cash,Cancelled,No Returns,442.36
5239,944,P006,C1231,SP03,L04,27,311.51,660.5388,Seasonal,Credit Card,Pending,Returned,2.24
5240,945,P001,C1807,SP04,L01,41,198.21,462.224,Seasonal,Installment,Delivered,Returned,487.82
5241,945,P001,C1452,SP05,L05,45,86.03,407.9712,Bulk Purchase,Cash,Delivered,Partially Returned,53.5
5242,945,P001,C1051,SP05,L06,47,423.63,441.36,Promotional,Credit Card,Delivered,No Returns,439.45
5243,946,P001,C2139,SP01,L12,38,178.27,3971.268,Bulk Purchase,Credit Card,Cancelled,No Returns,230.44
5244,946,P001,C1879,SP03,L01,17,248.24,1818.1184,Bulk Purchase,Installment,Pending,No Returns,348.04
5245,946,P002,C1996,SP05,L07,22,205.33,2238.516,Promotional,Credit Card,Cancelled,Partially Returned,351.46
5246,946,P003,C0247,SP02,L02,13,298.17,1610.6944,Bulk Purchase,Online Payment,Pending,Returned,354.87
5247,946,P003,C0336,SP04,L03,22,25.71,2868.52752,Promotional,Cash,Pending,Returned,366.38
5248,946,P004,C1709,SP01,L12,16,85.3,2199.83808,No Discount,Cash,Pending,No Returns,454.38
5249,946,P004,C1617,SP01,L09,17,159.87,1255.26016,Promotional,Installment,Pending,Returned,250.95
5250,946,P005,C1157,SP01,L07,7,120.42,120.9432,No Discount,Installment,Delivered,Returned,365.25
5251,946,P006,C1935,SP01,L03,6,478.99,2545.188480000001,No Discount,Installment,Cancelled,No Returns,319.28
5252,946,P006,C0046,SP04,L11,7,319.38,2747.2512,No Discount,Cash,Delivered,No Returns,308.95
5253,947,P002,C1776,SP03,L08,45,76.07,3438.108,No Discount,Installment,Cancelled,Returned,257.14
5254,947,P003,C1635,SP01,L03,9,323.41,1937.2446,Promotional,Credit Card,Cancelled,Returned,242.99
5255,947,P003,C0418,SP06,L08,10,32.35,977.4,Promotional,Cash,Delivered,Returned,111.38
5256,947,P005,C0822,SP01,L11,23,88.23,2133.504,Bulk Purchase,Installment,Cancelled,Returned,408.45
5257,947,P005,C1103,SP03,L05,25,212.35,648.1966400000001,Promotional,Installment,Pending,Partially Returned,82.39
5258,947,P005,C1492,SP05,L04,38,356.48,358.2144,Seasonal,Online Payment,Delivered,No Returns,401.25
5259,947,P005,C0817,SP05,L05,32,74.75,909.15552,Bulk Purchase,Cash,Pending,No Returns,463.21
5260,948,P001,C0228,SP04,L03,34,484.03,1097.064,Bulk Purchase,Online Payment,Cancelled,No Returns,159.93
5261,948,P002,C0048,SP04,L07,41,136.41,1780.128,Promotional,Cash,Pending,Partially Returned,219.43
5262,948,P003,C1330,SP03,L03,49,115.12,5484.931200000001,Bulk Purchase,Online Payment,Cancelled,Returned,463.31
5263,948,P003,C0503,SP06,L11,38,381.73,2005.7344,Bulk Purchase,Installment,Cancelled,No Returns,445.92
5264,948,P004,C0026,SP06,L12,30,20.85,2674.5216,Promotional,Credit Card,Cancelled,No Returns,314.9
5265,948,P006,C0883,SP04,L06,10,179.73,5035.872,Seasonal,Online Payment,Cancelled,Returned,350.35
5266,949,P001,C0758,SP06,L06,12,233.04,1877.5296,Promotional,Cash,Pending,No Returns,446.58
5267,949,P002,C0961,SP02,L08,34,451.36,7416.45,No Discount,Online Payment,Pending,No Returns,278.75
5268,949,P002,C1478,SP02,L11,31,84.54,1914.2784,Bulk Purchase,Cash,Cancelled,No Returns,344.0
5269,949,P002,C0984,SP05,L12,13,245.5,4570.3616,Promotional,Online Payment,Pending,Returned,157.0
5270,949,P003,C0840,SP02,L09,29,130.96,6243.353600000001,Seasonal,Online Payment,Pending,Returned,293.69
5271,949,P004,C0207,SP03,L12,5,200.8,728.28544,Bulk Purchase,Installment,Cancelled,No Returns,314.2
5272,949,P004,C1668,SP04,L08,17,217.3,7084.62,No Discount,Online Payment,Cancelled,Partially Returned,484.57
5273,949,P004,C0148,SP04,L04,29,258.12,1474.64064,Bulk Purchase,Installment,Cancelled,Partially Returned,16.67
5274,949,P006,C0162,SP03,L11,11,90.43,3662.7072,No Discount,Cash,Cancelled,Returned,415.1
5275,950,P001,C0512,SP06,L09,10,342.18,2595.985920000001,No Discount,Installment,Delivered,Partially Returned,239.28
5276,950,P001,C0901,SP06,L11,7,354.37,3983.04,Promotional,Online Payment,Cancelled,Partially Returned,381.65
5277,950,P003,C2075,SP01,L11,4,62.31,3666.7776,Bulk Purchase,Cash,Cancelled,No Returns,224.57
5278,951,P001,C1310,SP06,L06,36,347.36,804.5568000000001,Seasonal,Cash,Delivered,Returned,42.52
5279,951,P002,C1298,SP02,L08,38,376.93,3851.766,Promotional,Cash,Delivered,No Returns,332.63
5280,951,P003,C1432,SP06,L05,22,60.01,1960.7952,Seasonal,Online Payment,Cancelled,Partially Returned,327.7
5281,951,P006,C1550,SP02,L02,42,349.82,1231.776,Bulk Purchase,Cash,Pending,No Returns,100.4
5282,952,P001,C0592,SP06,L06,23,443.71,4844.5056,Promotional,Cash,Cancelled,No Returns,24.52
5283,952,P002,C0533,SP03,L11,10,352.61,1874.0224,Seasonal,Installment,Pending,Partially Returned,450.26
5284,952,P002,C0195,SP04,L02,9,180.53,753.5808000000001,Bulk Purchase,Credit Card,Cancelled,Partially Returned,173.32
5285,952,P004,C0610,SP01,L07,34,95.95,1033.5528,Seasonal,Installment,Cancelled,Partially Returned,481.26
5286,952,P004,C1916,SP06,L11,22,188.85,2460.4928,No Discount,Installment,Delivered,No Returns,196.01
5287,952,P005,C0196,SP04,L10,13,274.3,8411.088,Seasonal,Online Payment,Delivered,No Returns,233.79
5288,952,P006,C1640,SP02,L04,2,18.76,797.85,Bulk Purchase,Credit Card,Delivered,No Returns,356.27
5289,953,P001,C0746,SP04,L12,18,236.09,3824.1024,No Discount,Credit Card,Pending,Returned,196.76
5290,953,P002,C0899,SP02,L11,29,27.51,4636.080000000001,Seasonal,Credit Card,Delivered,Returned,347.34
5291,953,P002,C1874,SP05,L09,7,130.59,1627.98592,Bulk Purchase,Installment,Delivered,Returned,95.49
5292,953,P004,C0099,SP04,L03,41,26.71,1820.5074,Bulk Purchase,Credit Card,Cancelled,No Returns,273.69
5293,954,P001,C1049,SP04,L09,5,473.05,2029.8432,Bulk Purchase,Online Payment,Pending,No Returns,492.09
5294,954,P002,C0960,SP04,L07,40,141.92,1705.6116,Seasonal,Cash,Pending,Partially Returned,303.54
5295,954,P003,C1682,SP01,L03,13,218.77,1910.91312,Seasonal,Cash,Cancelled,No Returns,326.85
5296,954,P003,C0529,SP03,L12,32,344.41,2434.1824,No Discount,Online Payment,Cancelled,Partially Returned,196.11
5297,954,P003,C0167,SP03,L06,46,352.43,7158.624000000001,No Discount,Online Payment,Delivered,No Returns,395.48
5298,954,P005,C0449,SP02,L04,39,226.83,311.33376,Seasonal,Installment,Pending,Returned,272.82
5299,955,P004,C1593,SP04,L06,5,458.23,1987.6608,No Discount,Installment,Cancelled,No Returns,347.88
5300,955,P006,C1736,SP05,L01,23,341.13,3826.367999999999,Promotional,Online Payment,Cancelled,No Returns,234.92
5301,956,P001,C0421,SP01,L02,44,470.92,261.82912,Promotional,Installment,Pending,Partially Returned,314.11
5302,956,P001,C1890,SP02,L03,30,328.77,3573.49968,Bulk Purchase,Cash,Cancelled,Returned,441.94
5303,956,P002,C2141,SP06,L05,46,58.46,2493.6912,No Discount,Online Payment,Delivered,No Returns,467.68
5304,956,P004,C1230,SP06,L09,27,318.83,6578.6688,Promotional,Online Payment,Pending,Partially Returned,154.53
5305,956,P006,C0374,SP05,L04,10,377.13,2156.868,Bulk Purchase,Credit Card,Delivered,Returned,377.1
5306,956,P006,C1016,SP06,L03,29,358.97,608.4072000000001,Bulk Purchase,Online Payment,Pending,Returned,99.71
5307,957,P006,C0199,SP02,L02,46,378.51,180.4992,No Discount,Credit Card,Cancelled,Partially Returned,387.18
5308,958,P001,C1331,SP04,L02,35,20.37,1695.07072,Promotional,Installment,Cancelled,Partially Returned,379.66
5309,958,P002,C0714,SP02,L01,19,426.79,4539.527999999999,Promotional,Online Payment,Cancelled,Partially Returned,496.8
5310,958,P002,C1583,SP06,L10,7,46.45,963.8496,Bulk Purchase,Cash,Delivered,Partially Returned,302.31
5311,958,P003,C1716,SP05,L07,14,113.04,344.7107999999999,Bulk Purchase,Cash,Delivered,Partially Returned,219.98
5312,958,P005,C0835,SP04,L10,45,359.15,3657.6064,Promotional,Installment,Cancelled,Partially Returned,162.76
5313,958,P006,C1997,SP03,L01,12,437.5,713.9776,No Discount,Installment,Cancelled,Returned,319.84
5314,959,P001,C1676,SP01,L10,22,320.18,2749.824,Seasonal,Cash,Pending,No Returns,394.88
5315,959,P004,C1207,SP02,L09,49,330.86,254.53824,Seasonal,Cash,Cancelled,No Returns,3.14
5316,959,P004,C0528,SP03,L12,40,257.56,3430.463999999999,Bulk Purchase,Credit Card,Cancelled,Partially Returned,347.91
5317,959,P004,C0601,SP03,L05,32,271.08,1837.37736,Seasonal,Cash,Pending,No Returns,456.82
5318,959,P004,C0226,SP05,L11,44,401.8,851.0591999999999,Promotional,Cash,Delivered,Returned,394.82
5319,959,P005,C0153,SP06,L06,19,309.55,1571.1552,Promotional,Cash,Pending,No Returns,322.49
5320,960,P003,C0262,SP04,L12,8,424.01,675.3216000000001,Bulk Purchase,Credit Card,Cancelled,No Returns,495.26
5321,960,P003,C1343,SP04,L02,9,79.0,452.82048,Promotional,Installment,Cancelled,No Returns,250.0
5322,960,P003,C1771,SP05,L11,28,437.58,3027.5712,No Discount,Cash,Pending,No Returns,474.52
5323,960,P003,C1033,SP06,L06,13,162.45,367.9488,No Discount,Cash,Cancelled,Partially Returned,312.51
5324,960,P006,C0115,SP02,L12,6,52.06,3999.2704,No Discount,Online Payment,Delivered,Returned,47.08
5325,961,P001,C0558,SP01,L11,2,469.62,882.5280000000001,No Discount,Credit Card,Pending,No Returns,416.87
5326,961,P003,C2049,SP05,L05,33,168.89,458.7128,Bulk Purchase,Online Payment,Delivered,Returned,151.09
5327,961,P004,C0640,SP02,L11,18,244.27,1713.4336,No Discount,Installment,Delivered,No Returns,178.67
5328,962,P002,C0257,SP04,L01,23,205.1,1745.1,No Discount,Credit Card,Pending,Partially Returned,335.26
5329,962,P003,C1325,SP05,L09,15,221.96,517.3977600000001,No Discount,Cash,Pending,No Returns,65.72
5330,962,P004,C0260,SP06,L02,29,435.79,1248.18176,Bulk Purchase,Installment,Delivered,No Returns,171.06
5331,962,P005,C1041,SP05,L10,7,391.76,1065.1648,No Discount,Installment,Delivered,Partially Returned,456.02
5332,962,P005,C1053,SP05,L10,11,428.02,2021.04,No Discount,Credit Card,Delivered,Partially Returned,451.43
5333,963,P001,C1885,SP01,L01,10,495.66,1036.9968,Seasonal,Cash,Cancelled,No Returns,485.45
5334,963,P001,C1669,SP02,L04,19,435.65,279.5990399999999,No Discount,Cash,Delivered,No Returns,491.76
5335,963,P004,C1157,SP02,L04,40,58.62,1520.9856,No Discount,Online Payment,Delivered,No Returns,124.28
5336,963,P005,C1514,SP05,L01,3,187.49,3327.072,Bulk Purchase,Online Payment,Cancelled,Partially Returned,288.49
5337,963,P006,C2066,SP03,L01,13,118.2,1861.734,Bulk Purchase,Credit Card,Cancelled,Returned,94.75
5338,963,P006,C1521,SP03,L10,38,226.11,3970.3552,No Discount,Installment,Cancelled,No Returns,470.82
5339,963,P006,C1133,SP06,L03,25,153.74,951.80832,Bulk Purchase,Installment,Cancelled,Returned,197.24
5340,964,P001,C2124,SP01,L10,8,230.72,5663.168,Seasonal,Online Payment,Cancelled,Returned,346.56
5341,964,P004,C0633,SP03,L05,27,87.69,1744.97232,No Discount,Cash,Pending,Returned,39.95
5342,964,P006,C1466,SP01,L10,37,271.12,5328.203999999999,Promotional,Credit Card,Pending,Partially Returned,77.03
5343,965,P002,C1655,SP04,L07,3,97.52,171.3264,Bulk Purchase,Installment,Pending,Partially Returned,173.14
5344,965,P005,C1943,SP03,L02,14,344.02,146.44224,Seasonal,Cash,Delivered,Returned,304.26
5345,965,P005,C1202,SP03,L12,22,272.45,2021.7216,No Discount,Cash,Pending,Partially Returned,483.35
5346,965,P005,C0201,SP04,L12,33,463.84,2583.7824,Bulk Purchase,Credit Card,Pending,No Returns,192.18
5347,966,P002,C1637,SP03,L07,43,91.47,1554.3864,Promotional,Cash,Cancelled,Partially Returned,297.94
5348,966,P003,C1833,SP06,L03,10,105.02,3428.8272,No Discount,Credit Card,Cancelled,No Returns,342.29
5349,966,P005,C0491,SP01,L06,28,71.4,2287.44,Seasonal,Credit Card,Pending,Partially Returned,332.07
5350,967,P002,C1404,SP02,L12,17,56.87,3102.33408,Seasonal,Cash,Pending,Returned,411.96
5351,967,P002,C1372,SP02,L02,37,217.84,2271.9424,Seasonal,Online Payment,Cancelled,Returned,444.06
5352,967,P003,C0456,SP05,L06,33,397.65,3087.4176,Seasonal,Cash,Delivered,No Returns,313.15
5353,967,P006,C0226,SP02,L10,15,450.69,8983.632,Promotional,Online Payment,Cancelled,Returned,126.03
5354,968,P002,C0857,SP03,L04,20,448.84,442.86912,No Discount,Cash,Pending,Partially Returned,148.11
5355,968,P002,C1108,SP04,L04,4,404.44,1107.18144,Bulk Purchase,Installment,Cancelled,No Returns,281.7
5356,968,P005,C1071,SP03,L02,40,389.34,1281.504,Seasonal,Online Payment,Pending,Returned,418.83
5357,968,P006,C1427,SP02,L09,41,390.0,2698.938880000001,No Discount,Installment,Cancelled,No Returns,486.33
5358,968,P006,C1589,SP02,L05,45,135.43,1120.43568,No Discount,Cash,Cancelled,Partially Returned,19.05
5359,969,P002,C0986,SP05,L08,28,261.82,1818.144,Promotional,Installment,Cancelled,Partially Returned,73.28
5360,969,P003,C0436,SP02,L08,36,195.93,3620.862,No Discount,Cash,Cancelled,Returned,451.61
5361,969,P004,C2034,SP04,L08,28,373.97,2092.428,Seasonal,Installment,Cancelled,No Returns,247.04
5362,970,P003,C0019,SP04,L02,23,14.89,239.6688,Seasonal,Credit Card,Pending,No Returns,266.0
5363,970,P003,C0745,SP04,L12,45,53.05,3389.0928,Seasonal,Credit Card,Cancelled,Returned,265.43
5364,970,P003,C1628,SP06,L03,10,155.49,1293.88752,Promotional,Cash,Delivered,Returned,175.43
5365,971,P001,C1704,SP03,L09,10,65.67,343.1296,Bulk Purchase,Installment,Cancelled,Partially Returned,343.42
5366,971,P001,C1724,SP06,L05,6,173.21,865.8249599999998,Seasonal,Cash,Cancelled,Returned,288.47
5367,971,P003,C1762,SP02,L08,26,493.41,565.65,Bulk Purchase,Credit Card,Pending,Partially Returned,2.84
5368,971,P004,C1128,SP04,L06,18,420.76,1475.712,Promotional,Credit Card,Delivered,Returned,48.1
5369,971,P005,C0904,SP06,L04,25,464.13,859.45536,Bulk Purchase,Installment,Delivered,No Returns,191.55
5370,971,P006,C2077,SP03,L07,8,468.87,553.7195999999999,Seasonal,Cash,Delivered,Returned,311.56
5371,971,P006,C0032,SP05,L11,47,316.16,3626.832,Bulk Purchase,Credit Card,Pending,No Returns,77.21
5372,972,P006,C0651,SP05,L08,35,76.95,350.7975,Promotional,Credit Card,Pending,Partially Returned,145.64
5373,973,P001,C1217,SP03,L09,26,481.74,3149.256000000001,Seasonal,Credit Card,Pending,Partially Returned,487.94
5374,973,P002,C0471,SP03,L04,2,294.28,2445.3576,Promotional,Credit Card,Delivered,No Returns,32.15
5375,973,P002,C2096,SP04,L03,3,244.25,4278.096,Seasonal,Online Payment,Cancelled,No Returns,362.96
5376,973,P002,C1513,SP05,L12,30,246.14,1001.78688,No Discount,Cash,Cancelled,Partially Returned,301.75
5377,973,P002,C1264,SP06,L10,39,227.0,1415.232,No Discount,Installment,Pending,No Returns,363.29
5378,973,P005,C0426,SP06,L09,35,240.56,3369.5552,Bulk Purchase,Online Payment,Delivered,Returned,20.06
